63152
80
157617260
1747958475
 0 1 1 117 1083  6 (D 0,1,1) (S 205,11,8) (S 211,8,6) (S 11,6,6) (S 401,8,11) (D 0,1,1)
 0 1 2 117 1189  10 (D 0,1,1) (S 277,8,9) (S 308,9,10) (S 2,10,10) (S 397,10,19) (S 328,19,18) (S 306,18,17) (S 221,17,13) (S 229,113,112) (D 0,1,1)
 0 1 3 119 1039  8 (D 0,1,1) (S 233,12,13) (S 346,13,17) (S 134,17,15) (S 42,10,15) (S 325,15,16) (S 313,16,13) (D 0,1,1)
 0 1 4 117 1072  6 (D 0,1,1) (S 14,11,11) (S 184,11,12) (S 123,12,20) (S 404,20,12) (D 0,1,1)
 0 1 5 112 1060  8 (D 0,1,1) (S 133,33,11) (S 17,27,27) (S 137,27,25) (S 62,25,27) (S 29,30,30) (S 129,30,28) (D 0,1,1)
 0 1 6 117 1188  8 (D 0,1,1) (S 181,139,33) (S 188,6,5) (S 362,5,6) (S 51,6,7) (S 157,7,6) (S 351,6,8) (D 0,1,1)
 0 1 7 118 823  4 (D 0,1,1) (S 316,139,48) (S 241,48,49) (D 0,1,1)
 0 1 8 112 937  5 (D 0,1,1) (S 187,35,34) (S 145,139,34) (S 318,34,45) (D 0,1,1)
 0 1 9 116 792  3 (D 0,1,1) (S 310,60,45) (D 0,1,1)
 0 1 10 119 900  7 (D 0,1,1) (S 305,57,56) (S 58,54,140) (S 268,140,53) (S 55,53,140) (S 130,55,56) (D 0,1,1)
 0 1 11 114 763  6 (D 0,1,1) (S 280,38,41) (S 215,41,40) (S 116,40,39) (S 409,36,37) (D 0,1,1)
 0 1 12 115 789  8 (D 0,1,1) (S 23,35,35) (S 279,35,36) (S 15,36,36) (S 81,36,38) (S 57,38,36) (S 283,37,42) (D 0,1,1)
 0 1 13 118 785  6 (D 0,1,1) (S 345,58,59) (S 3,59,59) (S 228,45,44) (S 76,44,73) (D 0,1,1)
 0 1 14 117 858  6 (D 0,1,1) (S 244,72,73) (S 90,73,44) (S 393,45,34) (S 357,34,35) (D 0,1,1)
 0 1 15 119 667  5 (D 0,1,1) (S 203,38,39) (S 162,39,38) (S 344,42,47) (D 0,1,1)
 0 1 16 117 1101  4 (D 0,1,1) (S 84,46,43) (S 144,23,24) (D 0,1,1)
 0 1 17 120 1270  6 (D 0,1,1) (S 110,25,26) (S 222,23,21) (S 20,21,21) (S 286,43,46) (D 0,1,1)
 0 1 18 110 963  5 (D 0,1,1) (S 294,27,11) (S 82,43,42) (S 128,42,43) (D 0,1,1)
 0 1 19 119 1073  8 (D 0,1,1) (S 245,13,14) (S 16,14,14) (S 89,14,13) (S 352,13,12) (S 410,12,11) (S 263,73,72) (D 0,1,1)
 0 1 20 119 1102  5 (D 0,1,1) (S 237,26,31) (S 334,32,30) (S 32,47,46) (D 0,1,1)
 0 1 21 120 1040  5 (D 0,1,1) (S 186,33,29) (S 168,29,33) (S 177,46,77) (D 0,1,1)
 0 1 22 116 853  8 (D 0,1,1) (S 267,70,58) (S 50,61,49) (S 150,49,140) (S 381,140,54) (S 68,54,55) (S 231,56,65) (D 0,1,1)
 0 1 23 115 792  6 (D 0,1,1) (S 314,93,63) (S 389,63,62) (S 199,56,57) (S 374,57,58) (D 0,1,1)
 0 1 24 111 763  7 (D 0,1,1) (S 109,77,76) (S 359,76,75) (S 80,75,71) (S 75,71,70) (S 336,70,71) (D 0,1,1)
 0 1 25 115 970  8 (D 0,1,1) (S 48,67,69) (S 311,60,61) (S 284,48,50) (S 73,50,51) (S 147,51,50) (S 224,50,48) (D 0,1,1)
 0 1 26 116 845  8 (D 0,1,1) (S 246,56,55) (S 315,140,49) (S 216,49,61) (S 160,61,60) (S 210,60,59) (S 113,69,67) (D 0,1,1)
 0 1 27 115 731  7 (D 0,1,1) (S 28,69,69) (S 33,69,71) (S 174,71,75) (S 47,75,76) (S 158,76,77) (D 0,1,1)
 0 1 28 112 726  7 (D 0,1,1) (S 87,94,93) (S 260,93,64) (S 214,64,65) (S 182,65,64) (S 367,62,66) (D 0,1,1)
 0 1 29 118 1077  7 (D 0,1,1) (S 118,80,79) (S 18,28,28) (S 27,25,25) (S 391,25,24) (S 399,24,20) (D 0,1,1)
 0 1 30 119 1237  7 (D 0,1,1) (S 149,21,23) (S 282,23,26) (S 63,28,27) (S 339,27,28) (S 281,79,80) (D 0,1,1)
 0 1 31 111 744  6 (D 0,1,1) (S 382,101,94) (S 403,100,99) (S 380,99,97) (S 394,97,99) (D 0,1,1)
 0 1 32 109 740  10 (D 0,1,1) (S 156,94,95) (S 259,95,96) (S 175,96,97) (S 395,97,98) (S 327,98,97) (S 275,97,96) (S 60,96,95) (S 349,94,101) (D 0,1,1)
 0 1 33 116 744  9 (D 0,1,1) (S 226,69,70) (S 317,58,57) (S 301,57,62) (S 256,62,63) (S 383,63,93) (S 220,94,100) (S 59,100,94) (D 0,1,1)
 0 1 34 120 517  5 (D 0,1,1) (S 99,83,81) (S 30,81,81) (S 408,81,80) (D 0,1,1)
 0 1 35 119 637  5 (D 0,1,1) (S 242,102,101) (S 37,99,96) (S 274,95,94) (D 0,1,1)
 0 1 36 120 700  8 (D 0,1,1) (S 287,66,62) (S 19,63,63) (S 378,63,64) (S 225,64,93) (S 358,93,94) (S 167,101,102) (D 0,1,1)
 0 1 37 120 614  10 (D 0,1,1) (S 112,133,135) (S 8,135,135) (S 65,135,134) (S 248,134,133) (S 7,133,133) (S 103,133,132) (S 396,132,131) (S 360,131,126) (D 0,1,1)
 0 1 38 120 1206  6 (D 0,1,1) (S 95,82,83) (S 261,30,32) (S 348,30,31) (S 92,31,30) (D 0,1,1)
 0 1 39 113 791  7 (D 0,1,1) (S 400,89,92) (S 64,92,82) (S 209,78,77) (S 324,43,44) (S 36,44,43) (D 0,1,1)
 0 1 40 114 640  5 (D 0,1,1) (S 164,125,138) (S 312,138,131) (S 355,131,138) (D 0,1,1)
