50313
27
368080313
1747958469
 0 1 1 1529 2071  6 (D 0,1,1) (S 4,35,44) (S 16,44,47) (S 88,47,46) (S 33,47,48) (D 0,1,1)
 0 1 2 1375 1878  5 (D 0,1,1) (S 19,34,43) (S 20,43,46) (S 78,34,35) (D 0,1,1)
 0 1 3 1533 2068  6 (D 0,1,1) (S 66,33,42) (S 27,42,43) (S 64,43,44) (S 89,35,36) (D 0,1,1)
 0 1 4 1553 2174  6 (D 0,1,1) (S 62,18,25) (S 29,25,33) (S 79,33,34) (S 2,25,26) (D 0,1,1)
 0 1 5 1430 1988  5 (D 0,1,1) (S 23,1,8) (S 58,8,18) (S 8,18,19) (D 0,1,1)
 0 1 6 1550 2011  5 (D 0,1,1) (S 51,19,26) (S 28,26,35) (S 73,36,37) (D 0,1,1)
 0 1 7 1440 1530  5 (D 0,1,1) (S 90,2,1) (S 56,8,9) (S 57,9,19) (D 0,1,1)
 0 1 8 1407 1895  5 (D 0,1,1) (S 77,28,37) (S 50,37,48) (S 67,48,49) (D 0,1,1)
 0 1 9 1435 1860  5 (D 0,1,1) (S 34,36,27) (S 40,27,26) (S 39,27,28) (D 0,1,1)
 0 1 10 1461 1946  5 (D 0,1,1) (S 52,38,49) (S 84,49,50) (S 59,50,51) (D 0,1,1)
 0 1 11 1414 1941  6 (D 0,1,1) (S 60,31,32) (S 49,32,41) (S 70,41,52) (S 15,52,51) (D 0,1,1)
 0 1 12 1195 1670  5 (D 0,1,1) (S 38,24,32) (S 35,32,40) (S 17,40,41) (D 0,1,1)
 0 1 13 1536 2115  5 (D 0,1,1) (S 41,29,38) (S 68,42,45) (S 47,45,46) (D 0,1,1)
 0 1 14 1458 1945  6 (D 0,1,1) (S 69,9,10) (S 11,10,3) (S 61,10,15) (S 44,15,20) (D 0,1,1)
 0 1 15 1308 1752  6 (D 0,1,1) (S 6,21,29) (S 83,29,37) (S 86,37,38) (S 21,38,39) (D 0,1,1)
 0 1 16 1537 1518  5 (D 0,1,1) (S 81,20,28) (S 48,28,29) (S 76,29,30) (D 0,1,1)
 0 1 17 1454 1917  6 (D 0,1,1) (S 87,12,13) (S 65,6,7) (S 9,7,14) (S 14,14,24) (D 0,1,1)
 0 1 18 1435 619  3 (D 0,1,1) (S 75,50,39) (D 0,1,1)
 0 1 19 1371 1781  5 (D 0,1,1) (S 91,23,31) (S 31,31,40) (S 25,40,51) (D 0,1,1)
 0 1 20 1320 1623  5 (D 0,1,1) (S 54,15,16) (S 12,16,17) (S 1,11,12) (D 0,1,1)
 0 1 21 1474 1686  6 (D 0,1,1) (S 3,17,11) (S 26,11,4) (S 24,10,16) (S 5,16,21) (D 0,1,1)
 0 1 22 1521 2079  7 (D 0,1,1) (S 45,2,3) (S 82,3,4) (S 37,4,5) (S 42,5,12) (S 53,12,22) (D 0,1,1)
 0 1 23 1411 1820  5 (D 0,1,1) (S 30,5,6) (S 43,6,13) (S 85,23,24) (D 0,1,1)
 0 1 24 1235 1488  5 (D 0,1,1) (S 55,22,23) (S 71,31,30) (S 22,30,22) (D 0,1,1)
 0 1 25 1387 1779  4 (D 0,1,1) (S 72,19,20) (S 74,20,21) (D 0,1,1)
 0 1 26 1305 907  3 (D 0,1,1) (S 10,13,14) (D 0,1,1)
 0 1 27 1014 1188  4 (D 0,1,1) (S 36,22,21) (S 13,21,17) (D 0,1,1)
