37453
48
130035061
1747958469
 0 1 1 124 1030  5 (D 0,1,1) (S 95,32,34) (S 8,34,34) (S 211,34,32) (D 0,1,1)
 0 1 2 129 1064  5 (D 0,1,1) (S 92,37,33) (S 39,33,36) (S 151,36,33) (D 0,1,1)
 0 1 3 124 1066  6 (D 0,1,1) (S 49,72,71) (S 179,71,70) (S 134,70,71) (S 139,71,72) (D 0,1,1)
 0 1 4 130 821  4 (D 0,1,1) (S 104,37,38) (S 175,38,37) (D 0,1,1)
 0 1 5 130 812  7 (D 0,1,1) (S 166,26,27) (S 20,27,27) (S 28,27,26) (S 200,26,28) (S 191,28,26) (D 0,1,1)
 0 1 6 123 950  6 (D 0,1,1) (S 162,72,73) (S 213,73,72) (S 208,72,18) (S 89,18,20) (D 0,1,1)
 0 1 7 124 893  5 (D 0,1,1) (S 206,32,31) (S 40,22,24) (S 181,24,22) (D 0,1,1)
 0 1 8 114 717  6 (D 0,1,1) (S 154,44,43) (S 16,43,43) (S 105,43,42) (S 199,42,57) (D 0,1,1)
 0 1 9 122 803  8 (D 0,1,1) (S 176,67,56) (S 78,40,39) (S 9,39,39) (S 43,39,35) (S 65,35,41) (S 163,41,42) (D 0,1,1)
 0 1 10 123 768  7 (D 0,1,1) (S 94,42,41) (S 22,41,41) (S 15,40,40) (S 62,40,41) (S 107,56,67) (D 0,1,1)
 0 1 11 130 940  8 (D 0,1,1) (S 178,52,53) (S 160,25,26) (S 129,26,23) (S 69,23,31) (S 37,31,23) (S 75,23,75) (D 0,1,1)
 0 1 12 118 1013  6 (D 0,1,1) (S 116,35,32) (S 81,31,30) (S 187,30,31) (S 103,21,51) (D 0,1,1)
 0 1 13 106 758  5 (D 0,1,1) (S 197,66,68) (S 61,68,66) (S 132,66,62) (D 0,1,1)
 0 1 14 124 650  5 (D 0,1,1) (S 205,50,19) (S 115,51,53) (S 57,53,52) (D 0,1,1)
 0 1 15 125 605  8 (D 0,1,1) (S 3,52,52) (S 157,52,54) (S 5,54,54) (S 51,54,52) (S 13,50,50) (S 44,50,49) (D 0,1,1)
 0 1 16 123 752  6 (D 0,1,1) (S 148,49,50) (S 82,50,52) (S 108,25,29) (S 192,29,25) (D 0,1,1)
 0 1 17 120 788  9 (D 0,1,1) (S 54,13,14) (S 126,14,15) (S 193,15,17) (S 58,17,15) (S 209,15,14) (S 91,14,13) (S 55,76,12) (D 0,1,1)
 0 1 18 130 850  7 (D 0,1,1) (S 215,12,16) (S 177,16,12) (S 120,76,20) (S 138,20,19) (S 123,19,20) (D 0,1,1)
 0 1 19 121 712  5 (D 0,1,1) (S 77,18,19) (S 84,19,50) (S 101,49,47) (D 0,1,1)
 0 1 20 125 834  8 (D 0,1,1) (S 133,49,51) (S 144,24,25) (S 153,28,29) (S 152,25,24) (S 12,22,22) (S 31,51,49) (D 0,1,1)
 0 1 21 122 729  5 (D 0,1,1) (S 88,11,48) (S 71,48,47) (S 99,47,46) (D 0,1,1)
 0 1 22 122 729  5 (D 0,1,1) (S 173,46,47) (S 198,47,48) (S 194,48,11) (D 0,1,1)
 0 1 23 128 729  6 (D 0,1,1) (S 186,62,66) (S 17,66,66) (S 143,60,58) (S 36,1,2) (D 0,1,1)
 0 1 24 126 797  5 (D 0,1,1) (S 46,21,19) (S 41,18,15) (S 141,11,10) (D 0,1,1)
 0 1 25 130 796  9 (D 0,1,1) (S 93,45,46) (S 196,47,49) (S 6,75,75) (S 149,75,23) (S 21,23,23) (S 195,75,22) (S 47,22,21) (D 0,1,1)
 0 1 26 122 766  6 (D 0,1,1) (S 140,9,10) (S 156,11,12) (S 174,76,77) (S 214,77,76) (D 0,1,1)
 0 1 27 122 674  6 (D 0,1,1) (S 27,42,56) (S 79,56,55) (S 220,55,56) (S 29,67,60) (D 0,1,1)
 0 1 28 127 778  7 (D 0,1,1) (S 155,57,42) (S 202,42,43) (S 146,43,44) (S 60,44,45) (S 102,45,44) (D 0,1,1)
 0 1 29 106 485  5 (D 0,1,1) (S 10,46,46) (S 217,46,44) (S 190,44,59) (D 0,1,1)
 0 1 30 110 676  5 (D 0,1,1) (S 83,69,58) (S 158,60,61) (S 188,61,60) (D 0,1,1)
 0 1 31 110 623  5 (D 0,1,1) (S 204,67,62) (S 96,62,60) (S 34,58,59) (D 0,1,1)
 0 1 32 108 762  8 (D 0,1,1) (S 90,16,13) (S 164,13,77) (S 131,77,13) (S 147,13,16) (S 210,12,11) (S 56,9,8) (D 0,1,1)
 0 1 33 119 669  4 (D 0,1,1) (S 117,58,57) (S 19,44,44) (D 0,1,1)
 0 1 34 116 632  5 (D 0,1,1) (S 52,59,11) (S 50,10,9) (S 110,8,7) (D 0,1,1)
 0 1 35 97 464  5 (D 0,1,1) (S 161,4,69) (S 74,69,59) (S 167,59,69) (D 0,1,1)
 0 1 36 126 895  7 (D 0,1,1) (S 14,20,20) (S 119,71,73) (S 135,73,74) (S 180,74,73) (S 221,7,5) (D 0,1,1)
 0 1 37 120 498  7 (D 0,1,1) (S 219,7,8) (S 85,8,9) (S 7,9,9) (S 23,5,5) (S 136,6,5) (D 0,1,1)
 0 1 38 120 466  5 (D 0,1,1) (S 66,4,5) (S 112,5,6) (S 122,5,4) (D 0,1,1)
 0 1 39 130 943  6 (D 0,1,1) (S 216,2,4) (S 113,41,35) (S 142,33,32) (S 4,32,32) (D 0,1,1)
 0 1 40 127 1006  7 (D 0,1,1) (S 114,41,40) (S 106,33,37) (S 201,37,39) (S 68,39,40) (S 98,4,2) (D 0,1,1)
 0 1 41 125 729  8 (D 0,1,1) (S 18,2,2) (S 183,63,65) (S 11,65,65) (S 128,65,63) (S 127,63,64) (S 38,64,63) (D 0,1,1)
 0 1 42 115 714  6 (D 0,1,1) (S 42,60,62) (S 203,62,63) (S 64,63,62) (S 30,2,1) (D 0,1,1)
 0 1 43 101 568  6 (D 0,1,1) (S 111,58,60) (S 1,60,60) (S 67,2,3) (S 121,3,2) (D 0,1,1)
 0 1 44 130 916  4 (D 0,1,1) (S 145,18,72) (S 24,72,72) (D 0,1,1)
 0 1 45 103 628  3 (D 0,1,1) (S 86,57,58) (D 0,1,1)
 0 1 46 105 517  5 (D 0,1,1) (S 2,58,58) (S 26,58,69) (S 25,59,59) (D 0,1,1)
 0 1 47 78 556  3 (D 0,1,1) (S 125,11,59) (D 0,1,1)
 0 1 48 75 398  3 (D 0,1,1) (S 137,69,4) (D 0,1,1)
