768
10
698004429
1747958401
 0 1 1 46 87  8 (D 0,1,1) (S 56,11,12) (S 60,12,18) (S 12,18,18) (S 40,18,19) (S 34,22,21) (S 11,21,21) (D 0,1,1)
 0 1 2 48 76  8 (D 0,1,1) (S 7,27,27) (S 1,24,24) (S 22,25,25) (S 24,25,23) (S 17,23,23) (S 50,23,26) (D 0,1,1)
 0 1 3 46 74  6 (D 0,1,1) (S 4,7,7) (S 39,7,6) (S 36,6,5) (S 38,30,1) (D 0,1,1)
 0 1 4 45 74  7 (D 0,1,1) (S 25,2,8) (S 30,8,12) (S 19,12,12) (S 42,12,11) (S 32,6,31) (D 0,1,1)
 0 1 5 50 86  10 (D 0,1,1) (S 49,5,6) (S 62,6,11) (S 61,14,15) (S 6,15,15) (S 37,16,17) (S 5,17,17) (S 48,17,11) (S 16,11,11) (D 0,1,1)
 0 1 6 48 92  8 (D 0,1,1) (S 29,8,9) (S 9,9,9) (S 2,19,19) (S 27,19,13) (S 3,13,13) (S 15,4,4) (D 0,1,1)
 0 1 7 49 88  6 (D 0,1,1) (S 23,4,13) (S 51,19,20) (S 28,20,22) (S 47,3,2) (D 0,1,1)
 0 1 8 40 52  8 (D 0,1,1) (S 35,1,31) (S 8,31,31) (S 14,29,29) (S 33,27,26) (S 20,26,26) (S 31,28,31) (D 0,1,1)
 0 1 9 29 35  6 (D 0,1,1) (S 41,1,2) (S 21,2,2) (S 18,3,3) (S 57,2,1) (D 0,1,1)
 0 1 10 50 58  5 (D 0,1,1) (S 13,5,5) (S 10,10,10) (S 26,31,29) (D 0,1,1)
