291
11
978630696
1747605750
 0 1 1 20 24  3 (D 0,1,1) (S 2,4,4) (D 0,1,1)
 0 1 2 21 25  3 (D 0,1,1) (S 5,2,2) (D 0,1,1)
 0 1 3 16 22  4 (D 0,1,1) (S 20,5,10) (S 8,10,10) (D 0,1,1)
 0 1 4 15 22  5 (D 0,1,1) (S 22,6,10) (S 12,10,7) (S 7,7,7) (D 0,1,1)
 0 1 5 15 24  4 (D 0,1,1) (S 18,3,9) (S 13,4,5) (D 0,1,1)
 0 1 6 17 24  4 (D 0,1,1) (S 6,8,8) (S 15,5,11) (D 0,1,1)
 0 1 7 16 26  6 (D 0,1,1) (S 1,6,6) (S 25,6,7) (S 31,2,3) (S 24,3,11) (D 0,1,1)
 0 1 8 17 28  6 (D 0,1,1) (S 30,3,4) (S 19,4,9) (S 3,9,9) (S 21,9,10) (D 0,1,1)
 0 1 9 23 27  5 (D 0,1,1) (S 28,1,3) (S 4,3,3) (S 27,1,6) (D 0,1,1)
 0 1 10 20 33  6 (D 0,1,1) (S 26,6,8) (S 11,8,4) (S 16,2,4) (S 29,4,10) (D 0,1,1)
 0 1 11 25 36  7 (D 0,1,1) (S 9,5,5) (S 17,5,8) (S 14,2,11) (S 23,1,11) (S 10,11,11) (D 0,1,1)
