1423
10
937810793
1747606057
 0 1 1 37 59  6 (D 0,1,1) (S 37,6,12) (S 34,12,13) (S 6,12,12) (S 3,6,6) (D 0,1,1)
 0 1 2 44 118  9 (D 0,1,1) (S 36,21,22) (S 31,22,23) (S 66,22,28) (S 12,28,28) (S 56,28,34) (S 13,34,34) (S 8,33,33) (D 0,1,1)
 0 1 3 57 135  9 (D 0,1,1) (S 70,18,29) (S 78,29,25) (S 41,25,26) (S 1,26,26) (S 22,27,27) (S 16,32,32) (S 35,31,26) (D 0,1,1)
 0 1 4 54 134  9 (D 0,1,1) (S 49,17,11) (S 10,11,11) (S 65,11,17) (S 39,17,16) (S 33,10,4) (S 11,4,4) (S 54,3,4) (D 0,1,1)
 0 1 5 72 130  8 (D 0,1,1) (S 28,1,2) (S 19,2,2) (S 40,2,13) (S 30,15,22) (S 21,21,21) (S 76,21,15) (D 0,1,1)
 0 1 6 66 141  15 (D 0,1,1) (S 71,1,7) (S 17,7,7) (S 59,7,6) (S 81,6,7) (S 57,7,13) (S 51,13,7) (S 32,13,14) (S 5,8,8) (S 15,14,14) (S 42,14,15) (S 85,15,21) (S 84,21,20) (S 72,20,19) (D 0,1,1)
 0 1 7 69 177  13 (D 0,1,1) (S 53,25,29) (S 14,29,29) (S 27,29,30) (S 23,30,31) (S 73,31,32) (S 47,32,27) (S 86,27,28) (S 79,34,24) (S 26,24,23) (S 18,24,24) (S 67,24,17) (D 0,1,1)
 0 1 8 70 159  12 (D 0,1,1) (S 46,6,18) (S 50,18,12) (S 55,19,20) (S 62,20,14) (S 58,20,26) (S 74,26,20) (S 75,10,11) (S 43,11,10) (S 38,10,16) (S 77,16,15) (D 0,1,1)
 0 1 9 72 175  13 (D 0,1,1) (S 64,16,23) (S 29,23,28) (S 44,28,27) (S 45,8,9) (S 20,9,9) (S 61,9,15) (S 60,15,9) (S 7,10,10) (S 52,3,10) (S 9,3,3) (S 48,3,2) (D 0,1,1)
 0 1 10 73 195  12 (D 0,1,1) (S 24,19,25) (S 80,25,30) (S 2,30,30) (S 4,19,19) (S 25,19,13) (S 69,17,24) (S 68,24,11) (S 63,11,5) (S 83,5,11) (S 82,5,4) (D 0,1,1)
