309
11
48755560
1747605735
 0 1 1 16 20  3 (D 0,1,1) (S 1,2,2) (D 0,1,1)
 0 1 2 14 25  6 (D 0,1,1) (S 15,1,5) (S 24,5,8) (S 38,8,9) (S 8,9,10) (D 0,1,1)
 0 1 3 14 24  5 (D 0,1,1) (S 4,6,6) (S 25,6,9) (S 16,9,11) (D 0,1,1)
 0 1 4 17 25  5 (D 0,1,1) (S 14,1,2) (S 13,2,3) (S 35,3,11) (D 0,1,1)
 0 1 5 16 25  7 (D 0,1,1) (S 34,1,7) (S 6,7,7) (S 10,7,2) (S 36,2,8) (S 19,5,11) (D 0,1,1)
 0 1 6 19 28  5 (D 0,1,1) (S 31,1,8) (S 17,2,9) (S 22,4,6) (D 0,1,1)
 0 1 7 24 28  4 (D 0,1,1) (S 37,1,10) (S 2,3,3) (D 0,1,1)
 0 1 8 16 28  6 (D 0,1,1) (S 18,1,3) (S 29,3,10) (S 12,1,4) (S 20,4,10) (D 0,1,1)
 0 1 9 19 31  6 (D 0,1,1) (S 28,1,11) (S 21,7,11) (S 33,7,9) (S 7,4,8) (D 0,1,1)
 0 1 10 23 36  7 (D 0,1,1) (S 27,1,9) (S 23,2,11) (S 9,7,5) (S 5,5,5) (S 11,8,6) (D 0,1,1)
 0 1 11 27 39  6 (D 0,1,1) (S 30,3,4) (S 3,4,4) (S 32,4,9) (S 26,4,7) (D 0,1,1)
